battery_id,discharge_index,number_of_steps,baseline_rmse_v,hybrid_rmse_v,mlp_hybrid_rmse_v,temperature_hybrid_rmse_v,baseline_mae_v,hybrid_mae_v,mlp_hybrid_mae_v,temperature_hybrid_mae_v,hybrid_rmse_improvement_v,mlp_rmse_improvement_v,mlp_vs_rf_rmse_gain_v,temperature_rmse_gain_v,hybrid_mae_improvement_v,mlp_mae_improvement_v,mlp_vs_rf_mae_gain_v,temperature_mae_gain_v
B0007,159,279,0.09308720143384669,0.03415372315749325,0.10748611405853636,0.041503707099813256,0.06087847109831844,0.02380350914928394,0.06018255580210078,0.025932786621295417,0.05893347827635344,-0.014398912624689675,-0.07333239090104311,-0.007349983942320004,0.0370749619490345,0.0006959152962176599,-0.03637904665281684,-0.0021292774720114774
B0007,160,279,0.10746638038872675,0.0443588786876511,0.10470911165732444,0.056922274284757525,0.06512460569508575,0.027560917160660624,0.05951785383822668,0.029998591547093126,0.06310750170107565,0.002757268731402307,-0.06035023296967334,-0.012563395597106425,0.03756368853442513,0.005606751856859077,-0.03195693667756605,-0.0024376743864325014
B0007,161,278,0.09496003983697296,0.03558295388105454,0.11257299349299965,0.04375805717777692,0.06229584788818821,0.02540897161009389,0.06277065012128824,0.027044801835798975,0.05937708595591842,-0.017612953656026692,-0.07699003961194512,-0.008175103296722379,0.036886876278094324,-0.0004748022331000287,-0.037361678511194346,-0.0016358302257050844
B0007,162,278,0.1068406204043612,0.04351260605468153,0.10913791877391774,0.05656063183471225,0.0662364671210795,0.028382101474831906,0.062019309785955934,0.03129839053869253,0.06332801434967966,-0.0022972983695565413,-0.0656253127192362,-0.013048025780030718,0.0378543656462476,0.004217157335123567,-0.03363720831112403,-0.002916289063860624
B0007,163,277,0.09751113575306822,0.04068841531704442,0.11546762140765107,0.047204608240665906,0.06412423686846347,0.027480730000137444,0.06474220710165161,0.028889173005034567,0.0568227204360238,-0.017956485654582854,-0.07477920609060665,-0.006516192923621489,0.03664350686832603,-0.0006179702331881448,-0.03726147710151417,-0.0014084430048971232
B0007,164,277,0.10723754914135719,0.0418216916844816,0.11716964988497708,0.05052157274140518,0.0670754362142519,0.029279180352262207,0.06557429879111919,0.031202788784059687,0.06541585745687559,-0.009932100743619887,-0.07534795820049547,-0.008699881056923583,0.03779625586198969,0.001501137423132709,-0.03629511843885698,-0.00192360843179748
B0007,165,276,0.09621002589908131,0.03882591958833028,0.12318876780812475,0.04471199743919862,0.06453223993965079,0.02784313961086349,0.0683586732064061,0.02930083135488137,0.05738410631075103,-0.02697874190904344,-0.08436284821979448,-0.005886077850868338,0.036689100328787305,-0.0038264332667553025,-0.04051553359554261,-0.001457691744017879
B0007,166,280,0.10453640095471198,0.03624508143218777,0.140171730897041,0.049685497973928,0.06271614924912157,0.02445508425213173,0.07344547886583153,0.027031329086487872,0.06829131952252421,-0.035635329942329014,-0.10392664946485322,-0.013440416541740233,0.038261064996989835,-0.010729329616709957,-0.04899039461369979,-0.0025762448343561416
B0007,167,282,0.08845276947061673,0.030277283732706467,0.16543093499561176,0.037462355499883054,0.05464811857501915,0.01585018735662463,0.08326103851594227,0.01707562643574316,0.05817548573791026,-0.07697816552499503,-0.1351536512629053,-0.007185071767176587,0.03879793121839452,-0.028612919940923118,-0.06741085115931764,-0.0012254390791185295
B0018,92,205,0.07948101235499128,0.01505670357836908,0.01857463000366477,0.012633073614934058,0.04989902749686348,0.0035817681040818455,0.00499076718351716,0.0038556011893339133,0.0644243087766222,0.060906382351326505,-0.003517926425295692,0.002423629963435021,0.04631725939278163,0.04490826031334632,-0.0014089990794353144,-0.0002738330852520678
B0018,93,204,0.08126459009148321,0.01568712392586647,0.019714430593500875,0.012463217139457838,0.051438674814114564,0.0038143173682981552,0.004967104267560068,0.004270704726744887,0.06557746616561674,0.06155015949798233,-0.004027306667634404,0.003223906786408633,0.04762435744581641,0.0464715705465545,-0.0011527868992619126,-0.00045638735844673144
B0018,94,202,0.08781371647191918,0.021165040974204373,0.02483782471948738,0.016669662275330576,0.057992739821730026,0.00903694589349592,0.007854453262517358,0.00930514822969661,0.0666486754977148,0.0629758917524318,-0.003672783745283008,0.004495378698873797,0.048955793928234105,0.050138286559212666,0.001182492630978563,-0.0002682023362006892
B0018,95,202,0.08554340132749265,0.017602169343664188,0.022577552527812034,0.01517315222300451,0.055995211860279025,0.007311090926214566,0.006274888847485927,0.00793183166681882,0.06794123198382845,0.06296584879968062,-0.004975383184147846,0.0024290171206596788,0.04868412093406446,0.0497203230127931,0.001036202078728639,-0.0006207407406042531
B0018,96,200,0.08591997640958281,0.01845118262907741,0.023267485531231768,0.015474180830727376,0.05829890534189039,0.009020786281281303,0.007703712021363094,0.009723255356469672,0.0674687937805054,0.06265249087835104,-0.004816302902154356,0.0029770017983500353,0.04927811906060908,0.050595193320527296,0.001317074259918209,-0.0007024690751883684
B0018,97,198,0.08070098695150395,0.016089470134918998,0.017130713374867892,0.016315384914208086,0.05960166088882816,0.011608227316133321,0.008620634208103349,0.012297441078512383,0.06461151681658495,0.06357027357663605,-0.0010412432399488948,-0.0002259147792890888,0.04799343357269484,0.05098102668072481,0.0029875931080299723,-0.0006892137623790619
B0018,98,196,0.08088638928569541,0.015527497560744183,0.017287744676262304,0.01721051501848534,0.060017988530446695,0.011740080250126456,0.008540337525420839,0.012697131647099397,0.06535889172495123,0.06359864460943311,-0.0017602471155181206,-0.0016830174577411577,0.04827790828032024,0.051477651005025854,0.003199742724705617,-0.0009570513969729411
B0018,99,194,0.08543410735889968,0.01919328421002153,0.022754853803691483,0.0214615386228253,0.06234810635149686,0.012930257733626669,0.010934622984717373,0.014273492298604584,0.06624082314887815,0.0626792535552082,-0.003561569593669954,-0.002268254412803771,0.04941784861787019,0.051413483366779485,0.0019956347489092953,-0.0013432345649779156
B0018,100,195,0.08209830745235916,0.01646396805000362,0.017621525420897465,0.018511273491914212,0.06220706692202249,0.013709384791391107,0.009605126503316333,0.014606927670926008,0.06563433940235554,0.06447678203146169,-0.001157557370893847,-0.002047305441910594,0.04849768213063138,0.05260194041870616,0.004104258288074774,-0.0008975428795349009
B0018,101,194,0.09254899585805423,0.024497238962679076,0.03010951856289095,0.023608789633320196,0.06667216226716413,0.01645118381809144,0.013022896856536388,0.01722961822626651,0.06805175689537515,0.06243947729516328,-0.0056122796002118745,0.0008884493293588799,0.050220978449072695,0.05364926541062774,0.0034282869615550517,-0.0007784344081750716
B0018,102,193,0.0866929995972597,0.02101615287348614,0.0229241259103388,0.02182480049921235,0.06606648493780569,0.017090992213983445,0.011956665785928564,0.01799999946581799,0.06567684672377357,0.06376887368692091,-0.0019079730368526601,-0.0008086476257262096,0.04897549272382225,0.054109819151877125,0.005134326428054881,-0.0009090072518345461
B0018,103,192,0.08572831865409558,0.020813477695908203,0.022102951165663316,0.02263386380050617,0.06632275384231667,0.017355476989822,0.012029585209998375,0.018402901349003447,0.06491484095818738,0.06362536748843227,-0.0012894734697551126,-0.001820386104597966,0.048967276852494676,0.0542931686323183,0.005325891779823625,-0.0010474243591814467
B0018,104,191,0.09264992024909768,0.025702506853155286,0.030872447672845426,0.02707440679644665,0.06959263598037065,0.019469012286133864,0.015500403597172835,0.020779771175502622,0.0669474133959424,0.061777472576252254,-0.00516994081969014,-0.0013718999432913645,0.050123623694236785,0.05409223238319781,0.003968608688961029,-0.0013107588893687579
B0018,105,204,0.07039705989515835,0.010234064340923388,0.019956523587249805,0.015464760087664595,0.043958635709047386,0.0052497177785377006,0.013420549230040924,0.008373848022957538,0.06016299555423496,0.05044053630790854,-0.009722459246326417,-0.0052306957467412075,0.038708917930509686,0.030538086479006462,-0.008170831451503224,-0.003124130244419838
B0018,106,202,0.07243568491206569,0.011689066179020406,0.021694584190482712,0.012474268276913938,0.04401302889592486,0.00740883820869687,0.01535316215794932,0.007405735539386499,0.06074661873304528,0.05074110072158297,-0.010005518011462307,-0.0007852020978935323,0.03660419068722799,0.028659866737975537,-0.00794432394925245,3.1026693103706343e-06
B0018,107,200,0.07105907311465084,0.011059908923328532,0.02258420739579141,0.010349592306243847,0.04395206395144598,0.007500505740769885,0.016096522235617756,0.006918556165331098,0.05999916419132231,0.048474865718859436,-0.011524298472462877,0.0007103166170846845,0.03645155821067609,0.02785554171582822,-0.008596016494847872,0.0005819495754387869
B0018,108,188,0.07319744661510626,0.010157082013042945,0.02192103746129345,0.009304766886737762,0.04578468282650183,0.005047345854397585,0.013873765523012421,0.0045121543928740016,0.06304036460206332,0.051276409153812805,-0.011763955448250504,0.0008523151263051826,0.04073733697210425,0.03191091730348941,-0.008826419668614836,0.0005351914615235832
B0018,109,196,0.07429321744388427,0.009102089666845852,0.019611117627560348,0.009017915546044922,0.04942284014434615,0.0044462787256930566,0.010663675667119355,0.00440435732694956,0.06519112777703842,0.05468209981632392,-0.010509027960714496,8.417412080092938e-05,0.04497656141865309,0.03875916447722679,-0.006217396941426299,4.1921398743496874e-05
B0018,110,185,0.0788002673811189,0.013086556961003989,0.020909276132378998,0.012500583894758565,0.051924494970313886,0.005312040542238525,0.010995712271325675,0.005029174968786775,0.06571371042011491,0.05789099124873989,-0.007822719171375008,0.0005859730662454241,0.046612454428075364,0.04092878269898821,-0.0056836717290871495,0.0002828655734517507
B0018,111,193,0.07625037908816264,0.012763823249197268,0.020122791288795697,0.012320475726025367,0.05321224604867607,0.006727736898669451,0.011093738573981115,0.006619955072315095,0.06348655583896537,0.05612758779936694,-0.007358968039598429,0.0004433475231719001,0.04648450915000662,0.04211850747469495,-0.004366001675311664,0.00010778182635435597
B0018,112,193,0.08215603166303533,0.01707538201573542,0.02953980188790958,0.01420699136603393,0.05178178974157605,0.006243656561412679,0.01479130479109865,0.006216970967760426,0.0650806496472999,0.05261622977512574,-0.01246441987217416,0.0028683906497014907,0.04553813318016337,0.0369904849504774,-0.008547648229685971,2.6685593652252607e-05
B0018,113,192,0.08019064342695968,0.017770167082739253,0.03048385580904246,0.019136837899900973,0.05051172879009818,0.00654482059490584,0.016213229989313717,0.007089757596892542,0.06242047634422043,0.04970678761791722,-0.012713688726303206,-0.0013666708171617206,0.04396690819519234,0.03429849880078446,-0.009668409394407877,-0.0005449370019867021
B0018,114,190,0.07915618821282351,0.013033006294513575,0.02279920118434319,0.0145030173723728,0.05599363864858671,0.008338789541120899,0.013167178159642441,0.009160382086530387,0.06612318191830993,0.05635698702848032,-0.009766194889829617,-0.0014700110778592245,0.04765484910746581,0.04282646048894427,-0.0048283886185215424,-0.0008215925454094879
B0018,115,191,0.08809003933202891,0.01887508401406325,0.03144799831727316,0.014457817261005342,0.05770770917714939,0.008333633863230041,0.0166712919199083,0.008251570520649246,0.06921495531796566,0.056642041014755756,-0.012572914303209906,0.004417266753057909,0.049374075313919345,0.04103641725724109,-0.008337658056678259,8.20633425807956e-05
B0018,116,188,0.08394780272348648,0.016807185483878894,0.02407688066702205,0.01671048701858268,0.06251460861587282,0.013380932259740592,0.015444215742528215,0.013846990228974237,0.06714061723960758,0.05987092205646443,-0.0072696951831431565,9.669846529621398e-05,0.049133676356132236,0.04707039287334461,-0.002063283482787623,-0.00046605796923364536
B0018,117,187,0.09200971404407422,0.02329200426806956,0.03268114757932504,0.022166439418462455,0.06599489507975828,0.01564725904164339,0.018620572487692232,0.015739156402255112,0.06871770977600467,0.05932856646474918,-0.009389143311255479,0.001125564849607106,0.05034763603811489,0.047374322592066045,-0.002973313446048842,-9.189736061172155e-05
B0018,118,186,0.09297744622575364,0.0261072165683543,0.03329046871610206,0.026987751288023786,0.06818399743079874,0.018045496005703203,0.020043591007059946,0.017889194772650534,0.06687022965739935,0.05968697750965158,-0.007183252147747763,-0.000880534719669486,0.05013850142509554,0.04814040642373879,-0.001998095001356743,0.0001563012330526685
B0018,119,180,0.09515058344662375,0.029833083388295725,0.034415310026471344,0.029532149458760287,0.07315849595567792,0.023423791152387956,0.022278378249481555,0.021987694573577663,0.06531750005832802,0.060735273420152405,-0.004582226638175618,0.00030093392953543796,0.04973470480328996,0.05088011770619636,0.0011454129029064009,0.0014360965788102927
B0018,120,193,0.07620366943536093,0.008763409389044907,0.029584504414466205,0.014236457539866455,0.04931975084423314,0.004149355859746732,0.01986245472243181,0.0056675440733484446,0.06744026004631602,0.04661916502089472,-0.0208210950254213,-0.005473048150821547,0.045170394984486405,0.029457296121801327,-0.015713098862685078,-0.0015181882136017129
B0018,121,190,0.07794702169360922,0.013097583590161738,0.029429665323430616,0.01335897255192752,0.051432449292499155,0.005901716568085359,0.018969176824941408,0.005844126548682109,0.06484943810344748,0.0485173563701786,-0.016332081733268878,-0.00026138896176578115,0.0455307327244138,0.032463272467557744,-0.01306746025685605,5.7590019403249565e-05
B0018,122,189,0.08410734975904942,0.018777339547073918,0.036753465446334864,0.019410964453566503,0.05282296592847762,0.007151160345287836,0.022374606697407325,0.007236222477852994,0.0653300102119755,0.047353884312714555,-0.017976125899260946,-0.0006336249064925852,0.045671805583189784,0.030448359231070296,-0.015223446352119488,-8.506213256515797e-05
B0018,123,187,0.07918588107550337,0.01238258819221333,0.029983879933257913,0.014147546036743843,0.05538781966408356,0.007899994693471434,0.020492440418433917,0.008253400987674001,0.06680329288329004,0.049202001142245454,-0.017601291741044585,-0.0017649578445305125,0.04748782497061212,0.034895379245649644,-0.012592445724962483,-0.0003534062942025674
B0018,124,185,0.0847220453520077,0.02013553714541821,0.035610140037181985,0.020671255454150283,0.059069767094873486,0.011290555497132707,0.02293046411115204,0.011127885464034487,0.06458650820658948,0.04911190531482571,-0.015474602891763774,-0.0005357183087320722,0.047779211597740776,0.03613930298372145,-0.011639908614019333,0.00016267003309822052
B0018,125,185,0.08257629745967253,0.01560756657204114,0.030953575021688603,0.01563941920295711,0.06014578942045002,0.011348751078334919,0.0222520179578369,0.011329003583283013,0.06696873088763139,0.05162272243798392,-0.015346008449647463,-3.1852630915971125e-05,0.0487970383421151,0.03789377146261312,-0.01090326687950198,1.9747495051906233e-05
B0018,126,184,0.09144165704745069,0.022296131103935538,0.03996807063989844,0.01867079437767425,0.0608588617735311,0.011480332204736954,0.024867886587456523,0.01141818400304082,0.06914552594351515,0.05147358640755225,-0.017671939535962904,0.003625336726261287,0.04937852956879415,0.03599097518607458,-0.013387554382719569,6.214820169613347e-05
B0018,127,183,0.08703026688452092,0.021974113609174544,0.04019347902669295,0.021740485509515017,0.058033684476448584,0.010590124871673186,0.025801531842502175,0.011597661799701347,0.06505615327534638,0.04683678785782797,-0.018219365417518407,0.00023362809965952677,0.0474435596047754,0.03223215263394641,-0.015211406970828989,-0.0010075369280281611
B0018,128,182,0.07846781573481673,0.014148428241631157,0.034497306034108055,0.017362055586753758,0.05690471318847908,0.009917827591521385,0.024787102490974215,0.010749299547553104,0.06431938749318558,0.043970509700708676,-0.020348877792476898,-0.003213627345122601,0.0469868855969577,0.032117610697504864,-0.01486927489945283,-0.0008314719560317194
B0018,129,180,0.08961441980014295,0.024455413699656217,0.035611458897933324,0.023913605718242498,0.0664896901970856,0.017363964021374422,0.0248042125963979,0.018350460937587704,0.06515900610048674,0.05400296090220963,-0.011156045198277106,0.0005418079814137194,0.049125726175711176,0.041685477600687706,-0.007440248575023477,-0.0009864969162132822
B0018,130,181,0.09676698600242009,0.028415634658158623,0.04401471406011609,0.02406200301194303,0.06640374817032633,0.015994382349523887,0.02869211433558528,0.01616811647454491,0.06835135134426147,0.052752271942304,-0.015599079401957466,0.004353631646215595,0.05040936582080245,0.037711633834741055,-0.012697731986061393,-0.0001737341250210231
B0018,131,179,0.09254809424218491,0.02676022263242033,0.042127330322347493,0.023555651353635673,0.06807507534800922,0.018387618676117178,0.02960848787831658,0.018445724361589467,0.06578787160976457,0.050420763919837415,-0.015367107689927162,0.0032045712787846584,0.04968745667189204,0.03846658746969264,-0.011220869202199401,-5.810568547228931e-05
B0025,19,299,0.1038560016029316,0.028473893755639072,0.026592849804964243,0.0345788403137946,0.048716497023560616,0.005115910353468361,0.011948718530678033,0.006371893806392925,0.07538210784729252,0.07726315179796736,0.0018810439506748294,-0.006104946558155529,0.043600586670092256,0.03676777849288258,-0.006832808177209672,-0.0012559834529245638
B0025,20,297,0.10339111914077474,0.03448287044744424,0.030474449705278458,0.044732519594125254,0.04855600361921934,0.005982110013237567,0.016305106100545058,0.007962386699128651,0.06890824869333051,0.07291666943549628,0.004008420742165782,-0.010249649146681014,0.04257389360598177,0.032250897518674285,-0.010322996087307492,-0.001980276685891084
B0025,21,295,0.09883605716433319,0.03029227981225151,0.035014954422074605,0.044589039247661374,0.047893079008736204,0.006723024418765974,0.022857032468367823,0.008637486915464046,0.06854377735208168,0.06382110274225858,-0.004722674609823094,-0.014296759435409864,0.04117005458997023,0.02503604654036838,-0.01613400804960185,-0.001914462496698072
B0025,22,293,0.08190330377075532,0.012669414390889313,0.041496998615654555,0.028913794408221,0.04430542816376865,0.006121365376833711,0.030112384037991862,0.00917875792926597,0.069233889379866,0.04040630515510076,-0.028827584224765244,-0.016244380017331687,0.03818406278693494,0.01419304412577679,-0.023991018661158152,-0.0030573925524322596
B0025,23,291,0.0943645588370775,0.028761378526110534,0.05353208337717657,0.04534516948719687,0.04754456014889544,0.006953342192660231,0.04055955861938902,0.010214716698983235,0.06560318031096697,0.04083247545990094,-0.024770704851066035,-0.016583790961086337,0.04059121795623521,0.0069850015295064155,-0.03360621642672879,-0.0032613745063230035
B0025,24,289,0.08561921767164152,0.017757924331079703,0.06021813044165445,0.0321064196008396,0.04479940403537021,0.005669381402236889,0.047743976161281176,0.008284457348737107,0.06786129334056182,0.025401087229987067,-0.042460206110574744,-0.014348495269759894,0.03913002263313332,-0.0029445721259109686,-0.042074594759044286,-0.002615075946500218
B0025,25,287,0.08097858258441915,0.019583585297619777,0.07200349131378071,0.03350412461557359,0.04426712306248479,0.005747237991615502,0.05769322778881467,0.008264429140380964,0.06139499728679937,0.008975091270638433,-0.052419906016160936,-0.013920539317953812,0.038519885070869286,-0.013426104726329886,-0.05194598979719917,-0.002517191148765462
B0025,26,285,0.07462469382384433,0.03227186146523811,0.08402941836616394,0.035164310192932535,0.04347032278044834,0.007597705008439383,0.06773194628102669,0.009086263472499632,0.04235283235860622,-0.009404724542319609,-0.05175755690092583,-0.0028924487276944244,0.03587261777200895,-0.024261623500578353,-0.060134241272587305,-0.0014885584640602495
B0025,27,281,0.07836225756673565,0.021773643375420544,0.09230549823204463,0.032408257347176846,0.04392701509422826,0.012211434409308037,0.08016901847817375,0.012759050263200386,0.056588614191315105,-0.013943240665308984,-0.07053185485662408,-0.010634613971756302,0.03171558068492022,-0.03624200338394549,-0.0679575840688657,-0.0005476158538923488
B0026,19,297,0.08837950844536882,0.010277572020030521,0.05500605299626248,0.009828040828594772,0.04551885258982803,0.004310525409401053,0.016791743728006653,0.004150853846742581,0.0781019364253383,0.03337345544910634,-0.04472848097623196,0.00044953119143574874,0.04120832718042698,0.02872710886182138,-0.012481218318605599,0.00015967156265847202
B0026,20,295,0.0839343345897229,0.01859408080794965,0.05896268146145794,0.022121569557330016,0.04348456068536345,0.006214590733308087,0.01992181819465913,0.006570547252844213,0.06534025378177324,0.024971653128264958,-0.04036860065350829,-0.0035274887493803656,0.037269969952055365,0.023562742490704322,-0.013707227461351043,-0.0003559565195361261
B0026,21,291,0.06654672386041927,0.016253732868354607,0.04668679538203558,0.013878835565673344,0.04103266666080042,0.0039120123099772135,0.023456185648268187,0.003978719997670651,0.05029299099206466,0.019859928478383686,-0.030433062513680973,0.002374897302681263,0.03712065435082321,0.01757648101253223,-0.019544173338290973,-6.670768769343784e-05
B0026,22,291,0.06670439734476538,0.022108086627585743,0.04935627639121506,0.027709691519662946,0.04115415160683977,0.00578764171692323,0.02965767357162484,0.010149058018416882,0.044596310717179635,0.017348120953550324,-0.027248189763629315,-0.005601604892077203,0.03536650988991654,0.011496478035214933,-0.02387003185470161,-0.004361416301493652
B0026,23,289,0.08892766573532829,0.0332072400196011,0.07377924551849666,0.03776201590665709,0.045461870243882915,0.007026862749662497,0.03761696782001386,0.012108152952862232,0.05572042571572719,0.015148420216831632,-0.04057200549889556,-0.004554775887055995,0.03843500749422042,0.007844902423869059,-0.03059010507035136,-0.005081290203199735
B0026,24,287,0.09360833769325065,0.04002353305285244,0.08121182531616832,0.04225244155969708,0.045637244825081864,0.007756181420827934,0.04345905774787141,0.012257987444563384,0.05358480464039821,0.012396512377082336,-0.04118829226331588,-0.0022289085068446443,0.03788106340425393,0.0021781870772104514,-0.03570287632704348,-0.00450180602373545
B0026,25,285,0.08846146654472897,0.04127993034506149,0.08075975971413926,0.04411464469223802,0.04344877263369312,0.009300212664839262,0.048043887105079744,0.012863770493444537,0.04718153619966748,0.007701706830589711,-0.03947982936907777,-0.0028347143471765257,0.03414855996885386,-0.0045951144713866215,-0.03874367444024048,-0.003563557828605275
B0026,26,283,0.088222540576806,0.03608607490879518,0.08469185312638829,0.03801907726485357,0.043208550441636004,0.009059780173706357,0.05358367411835719,0.012113587539248771,0.05213646566801081,0.0035306874504177077,-0.048605778217593106,-0.0019330023560583873,0.034148770267929646,-0.010375123676721186,-0.04452389394465083,-0.0030538073655424144
B0026,27,281,0.07056575339082054,0.03726892032728531,0.07622688587300461,0.03655907219848955,0.0407731607763981,0.01029420217847707,0.058824833001378654,0.009173924284132128,0.03329683306353523,-0.00566113248218407,-0.0389579655457193,0.0007098481287957578,0.030478958597921033,-0.018051672224980553,-0.048530630822901585,0.001120277894344943
B0027,19,303,0.04369273446840448,0.009099717672689436,0.017553664526294893,0.008710551830288118,0.02581074876846895,0.004516954346090749,0.01231415964221321,0.004454843072249525,0.03459301679571504,0.026139069942109586,-0.008453946853605458,0.00038916584240131745,0.0212937944223782,0.01349658912625574,-0.0077972052961224605,6.211127384122411e-05
B0027,20,301,0.044808382905435845,0.014693232041944136,0.028653026585846543,0.014979805200149682,0.025545777944041295,0.007100752530690971,0.021134758660667143,0.00713763060907178,0.03011515086349171,0.016155356319589302,-0.013959794543902407,-0.0002865731582055459,0.018445025413350323,0.004411019283374153,-0.01403400612997617,-3.6878078380808525e-05
B0027,21,299,0.04091032924758142,0.013015620256958233,0.03737944858293558,0.012787290463810977,0.025087989499747967,0.00808664746192714,0.028138241348643022,0.007833598081172363,0.027894708990623192,0.0035308806646458454,-0.024363828325977346,0.00022832979314725554,0.017001342037820825,-0.0030502518488950553,-0.02005159388671588,0.00025304938075477665
B0027,22,297,0.037193865836493326,0.01482395104131094,0.0476679530129113,0.017431358092015955,0.024273566690265057,0.011285554007020384,0.035202363561505426,0.012643916564682674,0.022369914795182386,-0.010474087176417977,-0.03284400197160037,-0.0026074070507050157,0.012988012683244673,-0.010928796871240369,-0.023916809554485042,-0.0013583625576622897
B0027,23,295,0.03995579557823018,0.014632834467254538,0.056349502273557096,0.01692468863737198,0.024982299402250267,0.009538182969509612,0.04092271533962981,0.01076702155575386,0.025322961110975643,-0.016393706695326915,-0.04171666780630256,-0.0022918541701174404,0.015444116432740655,-0.01594041593737954,-0.0313845323701202,-0.001228838586244247
B0027,24,293,0.038902769775917195,0.016795510388968676,0.06533138547360128,0.018543394236396945,0.024587592221335657,0.010605699225789076,0.04834469053757009,0.011473288728383496,0.02210725938694852,-0.02642861569768408,-0.0485358750846326,-0.0017478838474282686,0.01398189299554658,-0.023757098316234432,-0.03773899131178101,-0.0008675895025944194
B0027,25,291,0.036606815571082155,0.01587039454431453,0.07366048920477702,0.018294011250748487,0.023723346897627853,0.011392977016458049,0.05586295551053467,0.01249422845191661,0.020736421026767624,-0.03705367363369487,-0.05779009466046249,-0.0024236167064339564,0.012330369881169805,-0.032139608612906816,-0.04446997849407662,-0.0011012514354585608
B0027,26,291,0.04405665450506464,0.021031824536669515,0.08364944431451471,0.02391582788971833,0.02549408580774755,0.013081815774852477,0.06541809971243824,0.01422048456991855,0.02302482996839512,-0.03959278980945007,-0.06261761977784519,-0.0028840033530488154,0.012412270032895072,-0.03992401390469069,-0.05233628393758576,-0.0011386687950660727
B0027,27,287,0.04482444217726078,0.026791247781417334,0.09824710203743696,0.02899475979730255,0.02821586918161071,0.01800070415755623,0.07988331030459973,0.019193491661278404,0.018033194395843447,-0.05342265986017618,-0.07145585425601962,-0.0022035120158852145,0.010215165024054479,-0.05166744112298902,-0.0618826061470435,-0.0011927875037221723
B0028,19,563,0.05047960427385207,0.0022851509385240425,0.013314037500491743,0.0017781306762126882,0.031008183143567295,0.0016138669985185108,0.008355064922701655,0.0011328087699743182,0.04819445333532803,0.03716556677336033,-0.0110288865619677,0.0005070202623113542,0.029394316145048786,0.022653118220865638,-0.006741197924183144,0.0004810582285441926
B0028,20,559,0.049824683504885135,0.0024743304596603066,0.01619662263886931,0.0025170186894064007,0.03086011369154824,0.0017750215068458386,0.011731271900112712,0.0013324238297776863,0.04735035304522483,0.03362806086601583,-0.013722292179209002,-4.268822974609404e-05,0.029085092184702403,0.01912884179143553,-0.009956250393266874,0.0004425976770681523
B0028,21,557,0.0545153857437359,0.007099469916925545,0.02298266714454537,0.0066461919587103525,0.03142033722153372,0.0029591821547103416,0.015485967110077836,0.0025536531380686116,0.04741591582681035,0.03153271859919053,-0.015883197227619827,0.0004532779582151923,0.02846115506682338,0.015934370111455886,-0.012526784955367494,0.00040552901664173005
B0028,22,555,0.05263798247220724,0.004442483680577254,0.025839275985925038,0.0038177102104796474,0.03125797034004883,0.0030444153661375365,0.01878192662345654,0.0027645662631556106,0.04819549879162999,0.0267987064862822,-0.021396792305347783,0.0006247734700976066,0.028213554973911297,0.012476043716592292,-0.015737511257319006,0.0002798491029819259
B0028,23,549,0.05066124761931545,0.0024233103373493096,0.02868202475044719,0.0027489727972327504,0.03084123699885502,0.0018419485862483027,0.02153048908140458,0.002008072566228652,0.04823793728196614,0.02197922286886826,-0.02625871441309788,-0.0003256624598834408,0.028999288412606718,0.00931074791745044,-0.019688540495156278,-0.00016612397998034948
B0028,24,545,0.04794111758027939,0.004357115036346432,0.03245232012497245,0.005249441371254561,0.0304938956915228,0.002614842940298779,0.025289186957348202,0.0026691415068178033,0.04358400254393296,0.015488797455306944,-0.028095205088626018,-0.0008923263349081287,0.027879052751224022,0.0052047087341745985,-0.022674344017049423,-5.4298566519024333e-05
B0028,25,541,0.048758177139218956,0.0036546187913558226,0.0369590254154137,0.004183689449156728,0.03046921457049916,0.002583855642600985,0.02905198404278765,0.0027147515360656286,0.045103558347863136,0.011799151723805253,-0.03330440662405788,-0.0005290706578009057,0.027885358927898174,0.0014172305277115084,-0.026468128400186666,-0.00013089589346464365
B0028,26,539,0.05487296054680546,0.008267256423196073,0.04360605661585284,0.007628283790787239,0.03125991446060984,0.0045837517328107405,0.03357779121107604,0.004468728363622425,0.046605704123609384,0.011266903930952622,-0.03533880019265677,0.0006389726324088334,0.026676162727799102,-0.0023178767504661996,-0.0289940394782653,0.00011502336918831589
B0028,27,531,0.050154475512722216,0.009092887920878241,0.053009486904946744,0.009060392011900448,0.030506902653211432,0.0072062525177246615,0.04303754500135755,0.0070708905156044504,0.04106158759184397,-0.002855011392224528,-0.0439165989840685,3.249590897779278e-05,0.02330065013548677,-0.012530642348146118,-0.035831292483632884,0.0001353620021202111
B0029,28,146,0.09624885768983131,0.017595890123472537,0.02267974339986914,0.007915364550371017,0.0544457066562983,0.0067750585137144066,0.009483477959547262,0.0053297281762046,0.07865296756635877,0.07356911428996217,-0.005083853276396603,0.00968052557310152,0.04767064814258389,0.04496222869675104,-0.002708419445832855,0.0014453303375098064
B0029,29,145,0.09785466726779614,0.01630590385908776,0.025330150285937107,0.007981332385032716,0.05483044292148868,0.006877683677823458,0.01147938598911713,0.005634827857989803,0.08154876340870838,0.07252451698185904,-0.009024246426849347,0.008324571474055043,0.04795275924366522,0.04335105693237155,-0.004601702311293672,0.0012428558198336551
